heterogeneity,n,m,rep,coef_mse_mlm,coef_mse_bayes,ratio_coef_mse,test_mse_mlm,test_mse_bayes,ratio_test_mse
moderate,700,300,48,0.0021549836050685322,0.001586110205676376,1.3586594407855586,1.0194734362614888,1.0141519314210234,1.005247246172483
moderate,700,300,49,0.0021473333733717736,0.0016313666622591236,1.3162788127582166,1.0267003237145562,1.022053341110826,1.0045467124041487
moderate,700,300,50,0.001976257600942326,0.0014890618610774282,1.3271830087115264,1.0213179061771764,1.0171047241918587,1.0041423285971514
moderate,700,300,51,0.002148429772178179,0.0016130988442171446,1.3318649256244657,1.0264682236241642,1.0213321359033491,1.0050288124110305
moderate,700,300,52,0.0021305384299922063,0.001610848628273915,1.3226186449779322,1.0241048729492388,1.0189966122669012,1.0050130300933715
moderate,700,300,53,0.0021861871420281627,0.0016740990094012928,1.3058887973477793,1.027155404328122,1.0216803158329049,1.0053589057265468
moderate,700,300,54,0.0020443067549199335,0.0015679481389713227,1.3038101861335372,1.0219494492313308,1.0179146729830209,1.0039637666647303
moderate,700,300,55,0.002119296468063527,0.0015996384897661875,1.3248596364878014,1.0220606304171291,1.0168787850625274,1.0050958338699958
moderate,700,300,56,0.0020925905578024237,0.001587608843474402,1.3180769094375253,1.0117931620748861,1.0069511614053452,1.0048085754852134
moderate,700,300,57,0.002065938857931336,0.0016240113447802097,1.272120951969665,1.01986706923182,1.0156809153692647,1.0041215245843556
moderate,700,300,58,0.002124869577300254,0.001603832858976091,1.324869711583787,1.0161108319181649,1.010701421869017,1.0053521345989054
moderate,700,300,59,0.002075145587664529,0.0015498404695797972,1.3389414126133614,1.0205992686740695,1.0168141753953042,1.0037225024693364
moderate,700,300,60,0.0020229466519514397,0.0015401657322134832,1.3134603696474387,1.0193131545442307,1.0144079381802855,1.00483554611446
moderate,700,300,61,0.0020588485604485294,0.0015772942525857558,1.3053040401772413,1.015544966799966,1.0115113419241208,1.003987720857556
moderate,700,300,62,0.0020376820431062623,0.0015752302574419898,1.293577261787268,1.0189905965500348,1.0137695654748309,1.0051501162128087
moderate,700,300,63,0.002140937504443691,0.0016338700738269315,1.3103474619796918,1.0266129263618917,1.020879141626615,1.0056165166879019
moderate,700,300,64,0.001988084075487001,0.0015436101626906033,1.2879444069101316,1.015803431416043,1.0118576308868545,1.0038995609745316
moderate,700,300,65,0.0021395215664652837,0.001569697956667272,1.3630148127400519,1.0188186043557588,1.0131287648543266,1.0056161069538385
moderate,700,300,66,0.0019613519423176615,0.0015167390789788554,1.2931373428039723,1.016775221392185,1.0118695799465367,1.0048480965757538
moderate,700,300,67,0.00217831801474661,0.0016591979984613185,1.3128740613035366,1.0245266150939905,1.019917936214522,1.0045186761756282
moderate,700,300,68,0.002097285585878546,0.0016117606700578305,1.3012388407537547,1.0141445910753062,1.0087193628940379,1.0053783325480175
moderate,700,300,69,0.002192139165975437,0.00165438426979417,1.3250483614959492,1.017951499141577,1.0125282599325558,1.0053561361431853
moderate,700,300,70,0.0020081607450210884,0.0015342689008594282,1.3088714396128394,1.0258221016587799,1.0209384351383477,1.0047835073618032
moderate,700,300,71,0.0020388057966856227,0.0016087990905334659,1.2672842797353707,1.0116782190555011,1.0085074685858841,1.003144002963174
moderate,700,300,72,0.0020742223122970954,0.0015535029014561684,1.335190497779459,1.0257644593848645,1.021036471140084,1.004630577240303
moderate,700,300,73,0.002128072295292896,0.0016203648108945744,1.3133291225437225,1.0203873896847404,1.01462414782893,1.0056801741493562
moderate,700,300,74,0.002096504341171677,0.0015924183781227464,1.3165537210410636,1.0197425452929998,1.0145390236532228,1.005128951689842
moderate,700,300,75,0.0020735317887967445,0.0015577513233239297,1.33110577904838,1.0227289804597726,1.0169550181203724,1.0056776968858192
moderate,700,300,76,0.002191903002426177,0.0016313489463918682,1.3436138278533927,1.0271910835958125,1.021580583831528,1.0054919796373203
moderate,700,300,77,0.0020491803584316345,0.0015157953742344,1.3518845572850737,1.028373247468631,1.0214494829194367,1.0067783719752887
moderate,700,300,78,0.0020890019866332795,0.0016227083928607975,1.2873551377585575,1.02144788385764,1.0166423045332078,1.004726912605352
moderate,700,300,79,0.002166841993413002,0.0016342410359163392,1.3259011038099573,1.031782782714651,1.0263648856156073,1.0052787241408732
moderate,700,300,80,0.002180329404622794,0.001619225166370965,1.346526381818401,1.015941498291094,1.0099055419494027,1.005976753360557
moderate,700,300,81,0.0021282432922345874,0.0016058568249551683,1.3253007734945503,1.02184757430416,1.0175310152726071,1.004242189148796
moderate,700,300,82,0.0021454621066303884,0.0016607781882277983,1.2918414523012203,1.0274202929896363,1.0219690333775928,1.0053340751373132
moderate,700,300,83,0.002123334858902983,0.0016250769918387175,1.3066056990324528,1.0176844403213754,1.0121240546587456,1.0054937787883171
moderate,700,300,84,0.0021541711660822468,0.0016003611630650584,1.3460531383781615,1.0141236203046178,1.0086161158749145,1.005460456503737
moderate,700,300,85,0.002054433636494539,0.0015700496978008325,1.3085150357801938,1.0239811312284153,1.019099220293779,1.0047904176918405
moderate,700,300,86,0.002180818943130323,0.0016164439655643357,1.3491460202698409,1.0125072782904487,1.006718613826094,1.0057500322183919
moderate,700,300,87,0.0020637615374720503,0.0015711486923193488,1.3135367438873657,1.0267081878907043,1.0226166668112788,1.004001031092309
moderate,700,300,88,0.0020253055509801953,0.0015524953411138883,1.3045485531229188,1.0211543038651267,1.0163426927808767,1.0047342408406408
moderate,700,300,89,0.0021256620663609705,0.0015779450478094017,1.3471077901679418,1.0173392436765307,1.011316970570353,1.005954881883156
moderate,700,300,90,0.0020479656818002973,0.0016088376848264936,1.272947358901008,1.015691407420043,1.011505829348543,1.0041379673256017
moderate,700,300,91,0.0022173570707076738,0.00162509949701906,1.3644438846821374,1.0231963522961913,1.017138109136505,1.0059561657411789
moderate,700,300,92,0.0021076945300535542,0.0016101439062054638,1.3090100344016082,1.025231013495656,1.0193298523038903,1.005789255733488
moderate,700,300,93,0.002074175550227988,0.0015944775122092737,1.300849672915145,1.0061780969505536,1.0014465524940943,1.0047247099155472
moderate,700,300,94,0.00204335679574629,0.001601272054071218,1.2760834678598656,1.0168482373096703,1.012986661328008,1.003812069920644
moderate,700,300,95,0.002084081949328783,0.0015771234564745714,1.3214450275106826,1.0234775000631082,1.0181583149827367,1.005224320228099
moderate,700,300,96,0.0021936261356497477,0.001649042780868446,1.3302421023270872,1.0209557383294976,1.01640620315998,1.0044760993738262
moderate,700,300,97,0.002141568534937849,0.001645112644654639,1.301776229060249,1.0261028578849518,1.0213085308717182,1.0046942984106295
moderate,700,300,98,0.0020912075186050104,0.0016468886258212603,1.2697929209160577,1.0257319404376046,1.0205002551211588,1.0051265889353693
moderate,700,300,99,0.001970930331647623,0.001539391581339004,1.280330719967466,1.0229132787982929,1.0182641527239127,1.0045657367608822
moderate,700,300,100,0.0022033295755957073,0.0016695300562982443,1.3197304039443452,1.0095008162580845,1.0037482244602356,1.0057311103100006
moderate,850,300,1,0.0015797229133654848,0.0012707426405896686,1.2431493702237288,1.0116386669854054,1.008548168336489,1.0030643044585703
moderate,850,300,2,0.0016301320599403995,0.0012944328953970864,1.2593407242175596,1.0087395822262488,1.0052876538986897,1.0034337717310782
moderate,850,300,3,0.0016964074284500313,0.001358658653762619,1.2485898674785336,1.0171978462793083,1.0137648384845064,1.0033863946198154
moderate,850,300,4,0.0017217597781112061,0.0014052169823378223,1.2252625749275816,1.0193500339713601,1.0164534588260405,1.002849687922421
moderate,850,300,5,0.0016906414258402258,0.001316514340574814,1.284180030353533,1.0106581621623525,1.007055511924664,1.003577409780324
moderate,850,300,6,0.0017012966876753751,0.001376477513639641,1.235978554547438,1.0208772983597278,1.017476009563387,1.003342868789408
moderate,850,300,7,0.0017964705255016766,0.0013777008438030454,1.3039627097437547,1.0220652747093464,1.0174522229324015,1.0045339247121106
moderate,850,300,8,0.0016379204789037948,0.0013086181937424324,1.2516412248706494,1.0187525943858085,1.0151613048262846,1.003537654107234
moderate,850,300,9,0.0017498089890369635,0.0013644802365648892,1.282399658233342,1.0221528225306769,1.0183746628643637,1.0037099898535244
moderate,850,300,10,0.001673350883143371,0.0013729654610274329,1.2187858548831596,1.0123493089712576,1.0089802359937947,1.003339087186524
moderate,850,300,11,0.0016806375817936814,0.0013550330560867414,1.2402926808643822,1.023801695974048,1.0200190184091573,1.0037084382708767
moderate,850,300,12,0.0018368422267964367,0.0014049944186115563,1.3073662090498843,1.0205382467003647,1.015823470315857,1.004641334367911
moderate,850,300,13,0.0017783392350184727,0.001406679048318334,1.2642110772492512,1.004622365542827,1.0007806336064087,1.0038387352906444
moderate,850,300,14,0.0016782557761060737,0.0013483058582265315,1.2447144435859203,1.0145516044359644,1.0114541617683355,1.0030623658339728
moderate,850,300,15,0.0018778332351268104,0.0014508357214519324,1.2943114146979768,1.0288393148205777,1.024339824509393,1.0043925757873757
moderate,850,300,16,0.0017926323173751498,0.0014223566982318454,1.2603254300440951,1.0128704924606855,1.0094415239256236,1.00339689665403
moderate,850,300,17,0.0017399611175010175,0.0014019336679674185,1.2411151520625687,1.0084730134581716,1.0052303379910708,1.003225803424896
moderate,850,300,18,0.0016779567817592235,0.001330963611218201,1.260708232453799,1.0196154540567133,1.0163426084212774,1.003220218859583
moderate,850,300,19,0.001739867770406823,0.0013783068739657706,1.2623224938295066,1.0167219044867981,1.0136977409842425,1.0029832990449592
moderate,850,300,20,0.001827875322995928,0.0014067218263977908,1.29938648046472,1.0148567536584345,1.010494135295794,1.0043173119073705
moderate,850,300,21,0.0017257977927595013,0.0013709236341171017,1.2588577144714153,1.0194233788350036,1.0159367119000728,1.0034319725767264
moderate,850,300,22,0.0017289713280392441,0.0013490029355536397,1.2816660975831478,1.0180507035002708,1.0137796215504549,1.0042130280181445
moderate,850,300,23,0.0016622526085122678,0.001324459433026077,1.2550422965499315,1.0159819846426912,1.0127301442456467,1.0032109643576046
moderate,850,300,24,0.0017704257969174742,0.0013893488862404798,1.2742845331730699,1.0241374574562125,1.020637439869106,1.003429246714245
moderate,850,300,25,0.0016121416147699263,0.0013125070852297153,1.2282917425072557,1.0126898082554807,1.0104862839948943,1.0021806572691665
moderate,850,300,26,0.0017294627731439176,0.001405450042561362,1.230540197638088,1.0171352771513502,1.0140376690851982,1.0030547268218808
moderate,850,300,27,0.0016686725573610151,0.0013124700023007748,1.2713986258244478,1.010969473571281,1.007559099081863,1.003384788537492
moderate,850,300,28,0.0017498680282297977,0.0014080669657172062,1.2427448912832733,1.0091959902160212,1.006034864329943,1.0031421633565192
moderate,850,300,29,0.001705464832809651,0.0013692085493514318,1.2455844170835024,1.0153005367090575,1.0121996940182776,1.0030634693026532
moderate,850,300,30,0.0017363671038100842,0.0013976981711009717,1.2423047691636755,1.0230950698624655,1.019997123930446,1.0030372104580862
moderate,850,300,31,0.0017029352181426442,0.0013606376273466948,1.251571457319937,1.029930685668157,1.0257335526044835,1.004091835597087
moderate,850,300,32,0.0018167296338618135,0.0014205414855323305,1.27889938615979,1.0194069727436443,1.0155391756080507,1.0038086144074923
moderate,850,300,33,0.001756027992853225,0.001396614777582022,1.257345991923027,1.009437829896144,1.0063712160515947,1.0030471994783206
moderate,850,300,34,0.0016421202888359414,0.0013136251697845745,1.2500676194452318,1.0069639917713056,1.0040062793944322,1.0029459102373914
moderate,850,300,35,0.0017492878384219941,0.0013735728297176084,1.2735311885731087,1.0129549927791137,1.0090092913281556,1.0039104708795736
moderate,850,300,36,0.0017248514935186397,0.0013523413571961639,1.2754557008408058,1.0190318035628816,1.0153209176895885,1.0036548896104074
moderate,850,300,37,0.0016958027211571765,0.0013487513081063866,1.2573131243431686,1.0228841719093376,1.0193973764585689,1.0034204477383315
moderate,850,300,38,0.001699156365640757,0.0013305550847620084,1.2770282005608804,1.0108272154584141,1.0073695536513205,1.0034323667958407
moderate,850,300,39,0.0016233851500827565,0.0012961649377812264,1.2524526028775822,1.024097559093905,1.0210979099461157,1.002937670441366
moderate,850,300,40,0.0018110401063825409,0.0014216347724358134,1.2739137656850674,1.0234474680296701,1.0198005732841393,1.0035760861888776
moderate,850,300,41,0.0017058849763594665,0.0013563315486117761,1.257719750090207,1.010957789352598,1.0079451023056498,1.0029889396159144
moderate,850,300,42,0.0016509416743211238,0.0013023260034323496,1.267686946256144,1.0135899091245761,1.0092981034582191,1.0042522676418906
moderate,850,300,43,0.001782892699999692,0.0013712098284889996,1.3002333143749014,1.0107942669227872,1.0067024143749,1.004064609848411
moderate,850,300,44,0.0016679568936179869,0.0013424517625875594,1.2424706347757482,1.0191378809903464,1.0158268357905278,1.003259458288717
moderate,850,300,45,0.001635345910949437,0.0013061581451592615,1.2520274952999946,1.0116141183724006,1.0087294289113702,1.002859725688923
moderate,850,300,46,0.0018449175117183595,0.0014362681648308257,1.284521621305773,1.0138457904788267,1.009808353801413,1.0039982207140739
moderate,850,300,47,0.001704521870714934,0.001354137333156273,1.2587511096396493,1.0171614592045242,1.0136991030665587,1.003415565948013
moderate,850,300,48,0.0016255108208391412,0.0012734185398947508,1.2764937606244458,1.0178506971311205,1.0150293437936857,1.0027795781025306
moderate,850,300,49,0.0017092522871398049,0.0013257511190744543,1.2892708612858528,1.014410272078788,1.010660313063897,1.0037104049366723
moderate,850,300,50,0.0016786001029622094,0.0013584066747843518,1.2357124962071382,1.0135934006087266,1.0106848954027547,1.0028777566768847
moderate,850,300,51,0.0016973394417248659,0.0013445358361488541,1.2623980678615045,1.0185593802800414,1.0153570699057435,1.0031538760788805
moderate,850,300,52,0.0017132389715034447,0.0013274672399511385,1.2906073460362801,1.0204054786449637,1.0162567272846639,1.0040823851384333
moderate,850,300,53,0.00174740489390057,0.0014153045931117518,1.2346493485608265,1.0222200112620397,1.018676788678987,1.003478259858701
moderate,850,300,54,0.0017336459585833317,0.001357463668693192,1.2771214424119979,1.0133678778892277,1.0104732460898342,1.0028646298262667
moderate,850,300,55,0.0017866899550533625,0.0013986581492958176,1.2774314838496508,1.0175690102597579,1.0144648865244759,1.0030598631618652
moderate,850,300,56,0.0017362295066436237,0.0013598291530148867,1.276799738256984,1.0177201739536776,1.014591832694979,1.0030833495380986
moderate,850,300,57,0.0017177857536572996,0.0013740143641080233,1.250194902272688,1.0080183122774935,1.0048724366392232,1.0031306218815113
moderate,850,300,58,0.0017001205140412174,0.0013923614921199838,1.2210338505215663,1.014036935417549,1.011572379282235,1.0024363616344116
moderate,850,300,59,0.0017187633591806359,0.00138450780213936,1.241425549588655,1.0260091400462599,1.0233464434408865,1.0026019503194052
moderate,850,300,60,0.001640178544772327,0.0013277850271285019,1.2352741680778059,1.018265608737134,1.0159166350366438,1.0023121717072834
moderate,850,300,61,0.0017072321908883283,0.001369679849180286,1.2464461617874116,1.016876040752914,1.0130938772275022,1.0037332804100665
moderate,850,300,62,0.0017021266867546497,0.0013622573146131445,1.249489849307964,1.0225784548126449,1.01836687637212,1.0041356200189153
moderate,850,300,63,0.001731478380301733,0.0013979336711885495,1.238598379871341,1.0192245156667241,1.0157610116800204,1.0034097626773204
moderate,850,300,64,0.0017346730283763507,0.0013722548981168305,1.264104089376451,1.0196812342778991,1.0161327163530849,1.0034921795821612
moderate,850,300,65,0.001732749611113655,0.0013722410875285438,1.262715150319832,1.021765198419446,1.018219502995841,1.00348225054929
moderate,850,300,66,0.0017791751677377098,0.0014036570745123882,1.2675283728796591,1.0134773716908572,1.0102163783657407,1.0032280147055148
moderate,850,300,67,0.0016776370390750664,0.0013513756171444182,1.2414291169616252,1.0216885734343912,1.0182404037326105,1.0033864003914406
moderate,850,300,68,0.001686914720172816,0.0013639727401763373,1.2367657142141477,1.0204936581087605,1.0176962020835931,1.0027488124839612
moderate,850,300,69,0.0016796233575119058,0.0013538269291029658,1.2406485063972024,1.0292886239527352,1.0260895104733265,1.0031177723256648
moderate,850,300,70,0.0015803093829321977,0.0012904383967714,1.2246298520611583,1.0176901324664211,1.0143999221501574,1.003243504109592
moderate,850,300,71,0.0017056163966058281,0.001348079248562719,1.2652196808342715,1.0159324776833383,1.0121328938895628,1.0037540364676558
moderate,850,300,72,0.001630554705944384,0.0012949896255297169,1.2591256901208023,1.0115650136523928,1.008511546989915,1.0030276962832914
moderate,850,300,73,0.001645037096402966,0.00132060198983457,1.2456721321531838,1.0221738190498855,1.0184947365595995,1.003612274426389
moderate,850,300,74,0.0016239495863154282,0.001309508388521849,1.2401215605411395,1.013864888889357,1.0109455296869505,1.0028877512355296
moderate,850,300,75,0.0015691804433411954,0.0013183445283128834,1.190265829334698,1.0108495278305742,1.0080356920136784,1.0027914049464606
moderate,850,300,76,0.001789003027196738,0.0014072877021793228,1.2712418536922419,1.0192069657800893,1.015444488520057,1.0037052515450804
moderate,850,300,77,0.0017100256550413343,0.0013600981799436933,1.2572810406320283,1.0153120570982888,1.0119013316914474,1.0033706106514755
moderate,850,300,78,0.001723600264295225,0.001374832104932234,1.2536805462367218,1.0261832602563772,1.0227516848056317,1.0033552381303559
moderate,850,300,79,0.0017368783744633341,0.001366808768835942,1.2707544859714108,1.0113134760190858,1.0077430411264072,1.0035430012879947
moderate,850,300,80,0.0016852769509426745,0.001328930950345848,1.2681448577174679,1.0220647855625176,1.0185740309089242,1.0034270995997006
moderate,850,300,81,0.0016390737940761367,0.0013191605484389093,1.2425127449542148,1.0076917269347614,1.005428199646735,1.0022513067455456
moderate,850,300,82,0.0016664876220975058,0.0013770875787413833,1.2101536952505414,1.016893396518767,1.0146119291932376,1.0022486107839708
moderate,850,300,83,0.0016811159448939746,0.0013431000219155144,1.251668466579567,1.0148754744454518,1.0112295657685666,1.003605421360593
moderate,850,300,84,0.001858624656403001,0.0014200987119804085,1.308799621267907,1.0230832615651997,1.0181088460199321,1.004885936866882
moderate,850,300,85,0.0017007819408061712,0.0013716161117165483,1.2399839330245828,1.025090960807278,1.021742110069356,1.003277589036332
moderate,850,300,86,0.0017339945747520975,0.0013835542690564288,1.2532898878875678,1.0159181620574365,1.0120742960464932,1.0037980077410904
moderate,850,300,87,0.0017476588646804438,0.0013834326687053148,1.2632771396933904,1.0216138080085435,1.017808131714433,1.003739090085378
moderate,850,300,88,0.0018625439162712858,0.0014248038659406452,1.3072282864993827,1.0171497737257333,1.0126617275027407,1.0044319303288574
moderate,850,300,89,0.001657428484214579,0.001344809867469567,1.2324630598771886,1.0105211869567279,1.0069570880870011,1.0035394744343056
moderate,850,300,90,0.0016279709808457573,0.0012977407654561758,1.254465471209499,1.0115468163163932,1.008403052690748,1.0031175665496617
moderate,850,300,91,0.001694496222796733,0.001375348752979083,1.2320483943627816,1.0183287308438935,1.015065844406402,1.0032144579146978
moderate,850,300,92,0.0017569629904819746,0.0013771599850519636,1.2757871340675644,1.0118341197102658,1.0083960213657046,1.0034094723419327
moderate,850,300,93,0.0016835000400713528,0.0013541070327829333,1.24325477921155,1.0228209868934535,1.0198065209974176,1.002955919416055
moderate,850,300,94,0.0017109462925708118,0.0013978976560530866,1.2239424575627422,1.0285852204264871,1.0251977715670573,1.0033041906189983
moderate,850,300,95,0.00166584368064215,0.0013419149366147324,1.2413929044150869,1.0210405303622103,1.0178709270265909,1.003113954089325
moderate,850,300,96,0.0017498826342745826,0.0013979232031187496,1.2517730805030032,1.0176135133508224,1.0147586355273204,1.0028133565200148
moderate,850,300,97,0.0017366198757651089,0.0013550285337541744,1.2816112963715358,1.0150666110611668,1.0109694525106065,1.0040527026216128
moderate,850,300,98,0.0017279604322632761,0.001330663196160052,1.2985708459133165,1.0196012453770897,1.0161095205957695,1.0034363665633925
moderate,850,300,99,0.0015896137666978221,0.0012795563081099207,1.2423163846895482,1.0207225507693285,1.017304330800805,1.0033600761001704
moderate,850,300,100,0.0017523937526135957,0.001369022967788474,1.2800323981740207,1.0251681465189717,1.0209573250797077,1.0041243853546329
moderate,1000,300,1,0.001462505327880098,0.0012020535741580204,1.2166723341798733,1.0269225886194049,1.0243272517773334,1.0025336989107418
moderate,1000,300,2,0.0014839333576245916,0.0012182267490503866,1.2181093206017062,1.0163061467818337,1.0141544709271766,1.0021216450909003
moderate,1000,300,3,0.0014222227708300572,0.0011911518003620237,1.1939895237515528,1.0247755495030635,1.0221345609531416,1.002583797330421
moderate,1000,300,4,0.0013492138152398814,0.0011172889649772664,1.2075782161397557,1.0082840526314885,1.0057686415303018,1.0025009838220442
moderate,1000,300,5,0.001459708645098272,0.0011854513139364553,1.231352673819313,1.0196800583250534,1.0173770676545675,1.0022636549846706
moderate,1000,300,6,0.0014330581549075493,0.0011828112429451971,1.2115696088069285,1.012993365857053,1.0107598386147816,1.0022097506815588
moderate,1000,300,7,0.0014000343403808755,0.001177406555301074,1.1890831880266486,1.016195562093573,1.013809820003984,1.002353244210615
moderate,1000,300,8,0.0014382992995447706,0.0011623275634434851,1.2374302604368237,1.0150234805683638,1.012312815472654,1.002677695129686
moderate,1000,300,9,0.0013653306348015226,0.0011489904766311789,1.188287163880287,1.0123693758960448,1.009931257737946,1.0024141426848792
moderate,1000,300,10,0.0014693590253014666,0.0012052821132310758,1.2190996690081655,1.0103963163287561,1.007705921944797,1.0026698209520957
moderate,1000,300,11,0.001425580248058522,0.0011876599516290381,1.2003269505746519,1.0071511855800566,1.0050481944063006,1.0020924281894743
moderate,1000,300,12,0.0014956978504412693,0.0011914174759456856,1.255393580032945,1.0240101464075155,1.020152633659945,1.003781309404389
moderate,1000,300,13,0.0014404109767450766,0.0011453595987381468,1.257605889304975,1.0164578513447386,1.0133240833506578,1.0030925624344373
moderate,1000,300,14,0.0014439849492444816,0.0011866999834144174,1.2168070863958338,1.0154811014790046,1.0132247350626453,1.002226916041701
moderate,1000,300,15,0.0014411550034858292,0.0011700553290065366,1.2316981665383946,1.0185983723401497,1.0161073824099924,1.0024515026396612
moderate,1000,300,16,0.0014788570086948134,0.0011832989113757443,1.2497746718751248,1.0155774684874852,1.0127895167532222,1.0027527454502103
moderate,1000,300,17,0.0014643785420322105,0.0011797883835535916,1.241221360072572,1.0132323112732755,1.0102542494863842,1.0029478339620006
moderate,1000,300,18,0.0014732050206239904,0.0012167670932842717,1.2107535030780188,1.0160257202619354,1.0139388966290939,1.002058135494929
moderate,1000,300,19,0.0014186405449117612,0.001139767554294828,1.2446753196001192,1.0076839735612146,1.0052219567927743,1.0024492270108143
moderate,1000,300,20,0.0014173737298836123,0.001153483627432404,1.2287766346875804,1.0171684209927512,1.0149337192956724,1.0022018203303262
moderate,1000,300,21,0.0014743526767274282,0.001202269235746521,1.2263082451843355,1.01539226567761,1.0121024833213894,1.0032504439129766
moderate,1000,300,22,0.0014014637622053094,0.0011655530976303324,1.2024023316094337,1.0179768950127777,1.015611277116125,1.0023292552475096
moderate,1000,300,23,0.0014257475766705809,0.0011638529595933492,1.2250238012615766,1.0047539332969018,1.0022157961797826,1.0025325255566655
moderate,1000,300,24,0.0014693782990883601,0.0012215774987416265,1.2028531146014056,1.0148197186078876,1.0128737836625594,1.0019212018088686
moderate,1000,300,25,0.001463961748673027,0.0012012482441986726,1.218700427445457,1.0186909087713614,1.0159012999881043,1.0027459446929439
moderate,1000,300,26,0.0014759641065898073,0.0012146089804043114,1.215176349263034,1.0176261285918131,1.0147339349953421,1.0028501989504117
moderate,1000,300,27,0.001485646548786929,0.0012136926001783256,1.2240715223678926,1.014130513757453,1.0116021812704525,1.0024993347521505
moderate,1000,300,28,0.0014904922532220273,0.0011934772418254033,1.2488652493635695,1.0195211192178504,1.016420811817314,1.0030502203068759
moderate,1000,300,29,0.0014149232430285348,0.0011908689313700803,1.1881435527927349,1.012370697092839,1.0103534409229324,1.0019965846486987
moderate,1000,300,30,0.0014289805248002727,0.0011885099117718131,1.2023294973366856,1.010454066936101,1.0078910486534352,1.0025429517268658
moderate,1000,300,31,0.0014612548703723366,0.0012044793926533773,1.2131837865264778,1.0196890615797356,1.0174937363054646,1.0021575811191155
moderate,1000,300,32,0.0014374639896826164,0.0011916489829003531,1.2062813884873835,1.0089379303244133,1.0066727223796332,1.002250193031381
moderate,1000,300,33,0.0014037972845757803,0.0011655683629467168,1.204388630647788,1.0185022652966116,1.0162358671567755,1.0022301890860996
moderate,1000,300,34,0.0014451404365811691,0.0011448055724870123,1.2623457391473907,1.0146469052048692,1.012052037529427,1.0025639666531145
moderate,1000,300,35,0.0014791455698410427,0.0012206708343581922,1.2117481045729679,1.0146811583263446,1.012339510894592,1.0023131048492648
moderate,1000,300,36,0.0014874407089230696,0.0012448924205182696,1.1948347378513422,1.0170567748233064,1.0142349641958972,1.0027822060242682
moderate,1000,300,37,0.0014057171021228658,0.0011409928339172787,1.2320122093113683,1.0060337971117577,1.0032294445025183,1.002795325261441
moderate,1000,300,38,0.001459348727461568,0.0011841890119675244,1.2323613145479766,1.0262104116309865,1.0241266124561024,1.0020347085502315
moderate,1000,300,39,0.0014543866847209989,0.0011829073162734649,1.229501808563312,1.0113594882762342,1.0083260762948056,1.0030083641123069
moderate,1000,300,40,0.0014594034681277973,0.0011595399516838175,1.2586055926822834,1.015191117949018,1.0127990448857005,1.0023618437195383
moderate,1000,300,41,0.0014803085859241892,0.001193132455490718,1.2406909049468107,1.0078872125371126,1.005495320709323,1.0023788194519914
moderate,1000,300,42,0.0014492283235745416,0.0011750524257232405,1.2333307789927304,1.0149269701254549,1.012263945014254,1.0026307615956462
moderate,1000,300,43,0.0014725459892205735,0.0012007812258475724,1.226323294804327,1.015976330625211,1.0129485540584555,1.002989072401184
moderate,1000,300,44,0.001396244295124412,0.0011815785701839508,1.1816770635126206,1.018890373205689,1.0167025490360024,1.0021518822508717
moderate,1000,300,45,0.001480024606957732,0.001207684506473209,1.2255059984828618,1.0212199333416534,1.0185194639517392,1.0026513674853466
moderate,1000,300,46,0.001433026252991823,0.0012064667527067207,1.1877876035761563,1.012304175472715,1.0097746978090345,1.0025049921226674
moderate,1000,300,47,0.0013738847946820098,0.001141187147846071,1.2039084012426384,1.016759068740624,1.014703034099368,1.0020262427253714
moderate,1000,300,48,0.0014161917870071437,0.0011662708933788477,1.2142906035357195,1.0092922209647346,1.0066409841978405,1.0026337461006585
moderate,1000,300,49,0.0014891738955997878,0.0011971827172934635,1.2438985913248437,1.0137660865443034,1.0110864607728216,1.0026502439459368
moderate,1000,300,50,0.0014430937780451848,0.0011971784740082824,1.2054124003863447,1.0106511112026748,1.0080611002258608,1.0025692995952662
moderate,1000,300,51,0.0014761535162323008,0.001199411336759459,1.2307316689373118,1.0086265736625846,1.0056099957278692,1.0029997493536567
moderate,1000,300,52,0.001508895120050411,0.0012301933958163826,1.2265511464960157,1.000576397728323,0.9976284552682896,1.0029549502567474
moderate,1000,300,53,0.001504260611077223,0.0012429660232631129,1.210218608492727,1.0215667178974042,1.0183371299941526,1.0031714329254302
moderate,1000,300,54,0.0014049994646840324,0.0011711827202006933,1.199641559297658,1.0136388769097995,1.0113858001326859,1.0022277124879724
moderate,1000,300,55,0.0014604250753762302,0.001197367498765593,1.2196966068327662,1.0205739928759063,1.017993069215303,1.002535305729137
moderate,1000,300,56,0.0014201368298371651,0.0011798672992419654,1.203641147398158,1.0179697255501414,1.015456278578165,1.0024751897496718
moderate,1000,300,57,0.0014911751770166327,0.0012353472409151749,1.207089899607445,1.0263603416419682,1.0234991504651487,1.002795499317727
moderate,1000,300,58,0.0014934105691075973,0.0012440439192838006,1.2004484294793691,1.0169178354632409,1.0138971002936192,1.0029793311064277
moderate,1000,300,59,0.001411884739454688,0.0011516356537570396,1.22598213666677,1.0134227389355746,1.0101877715764338,1.0032023426239782
moderate,1000,300,60,0.0014332791997236955,0.0011877615045802457,1.2067062235951278,1.0117133233889308,1.0094362727648707,1.0022557646138703
moderate,1000,300,61,0.0013990171088954604,0.0011467971690460837,1.219934219107966,1.0127341402416479,1.0104279402013818,1.002282399316676
